crime_id,crime_month,crime_city,crime_type,severity_level,victim_count,current_status
47394,2020-04-01,Columbus,Shoplifting,7,2,Investigating
47736,2018-02-01,Denver,Sexual Assault,2,4,Investigating
23875,2018-10-01,San Diego,Assault,8,3,Pending
43480,2019-05-01,El Paso,Kidnapping,9,1,Closed
85997,2022-08-01,San Francisco,Fraud,1,4,Pending
85763,2022-08-01,San Jose,Homicide,7,1,Pending
11568,2021-03-01,Phoenix,Sexual Assault,10,1,Investigating
88472,2021-03-01,Jacksonville,Fraud,10,5,Closed
43961,2021-10-01,Austin,Assault,7,3,Closed
47187,2020-05-01,San Antonio,Arson,7,5,Pending
51719,2019-12-01,New York,Vehicle Theft,7,5,Closed
18191,2020-08-01,Dallas,Sexual Assault,8,4,Investigating
11742,2023-06-01,Los Angeles,Vandalism,2,4,Pending
32785,2023-09-01,Washington,Vehicle Theft,8,1,Pending
61824,2020-08-01,San Jose,Cybercrime,4,5,Closed
88691,2021-08-01,Chicago,Kidnapping,1,4,Investigating
10395,2022-05-01,Philadelphia,Assault,1,4,Pending
41308,2019-06-01,Austin,Drug Violation,2,4,Investigating
1664,2019-10-01,New York,Cybercrime,7,2,Investigating
29939,2023-12-01,Chicago,Vandalism,6,3,Investigating
31685,2023-11-01,Phoenix,Fraud,1,2,Pending
35049,2018-02-01,Columbus,Assault,7,2,Pending
50226,2018-08-01,San Antonio,Robbery,8,5,Closed
41466,2021-04-01,Los Angeles,Sexual Assault,10,5,Investigating
29627,2020-01-01,San Jose,Assault,7,4,Pending
98697,2023-05-01,San Diego,Drug Violation,2,5,Investigating
20111,2018-08-01,Chicago,Arson,9,4,Investigating
99928,2019-11-01,San Francisco,Cybercrime,6,4,Pending
52966,2019-08-01,Dallas,Burglary,8,1,Closed
7045,2019-02-01,Philadelphia,Kidnapping,8,1,Investigating
48466,2020-01-01,Philadelphia,Fraud,9,4,Closed
66719,2022-06-01,Boston,Arson,5,2,Investigating
91902,2022-09-01,Philadelphia,Shoplifting,1,3,Investigating
22659,2023-07-01,Dallas,Arson,3,5,Closed
26734,2021-04-01,Houston,Kidnapping,3,4,Closed
8126,2020-10-01,Chicago,Fraud,2,5,Closed
82998,2018-09-01,Washington,Cybercrime,4,5,Pending
88686,2019-07-01,Phoenix,Fraud,2,4,Investigating
95035,2023-06-01,San Jose,Assault,8,1,Pending
79967,2018-03-01,San Jose,Kidnapping,8,5,Pending
69022,2023-05-01,Washington,Drug Violation,3,5,Investigating
72172,2020-04-01,San Diego,Shoplifting,2,3,Closed
99642,2018-07-01,Houston,Robbery,9,1,Investigating
80159,2022-07-01,Phoenix,Kidnapping,8,3,Pending
29676,2021-01-01,Dallas,Arson,5,1,Pending
13275,2021-06-01,Indianapolis,Kidnapping,2,4,Closed
55932,2020-04-01,Philadelphia,Arson,10,5,Closed
79652,2019-07-01,San Francisco,Drug Violation,1,4,Closed
70114,2022-06-01,Houston,Vandalism,4,5,Closed
64038,2021-02-01,San Antonio,Arson,2,1,Closed
67336,2018-08-01,Austin,Assault,9,2,Pending
3772,2022-04-01,San Diego,Vehicle Theft,9,2,Investigating
22623,2018-04-01,Phoenix,Robbery,2,2,Investigating
10824,2018-12-01,San Jose,Robbery,9,3,Closed
84152,2018-09-01,Jacksonville,Shoplifting,5,5,Pending
52049,2021-01-01,San Diego,Homicide,4,4,Closed
11499,2021-09-01,Houston,Homicide,7,2,Investigating
66161,2021-12-01,San Jose,Cybercrime,7,4,Pending
93677,2023-07-01,Houston,Assault,7,2,Investigating
10756,2023-05-01,Houston,Robbery,3,2,Closed
31551,2022-11-01,San Francisco,Assault,9,1,Closed
64523,2020-08-01,Dallas,Vandalism,7,4,Closed
55408,2019-06-01,San Diego,Robbery,3,2,Closed
39009,2023-02-01,Philadelphia,Arson,3,1,Investigating
19852,2019-06-01,Dallas,Vandalism,8,3,Closed
4747,2022-01-01,Jacksonville,Fraud,2,5,Closed
56386,2022-08-01,Washington,Vehicle Theft,3,1,Closed
25648,2022-08-01,San Jose,Cybercrime,7,5,Investigating
50514,2022-06-01,Austin,Robbery,7,1,Pending
34757,2018-09-01,Dallas,Robbery,8,2,Closed
66264,2022-03-01,San Diego,Sexual Assault,5,2,Pending
34101,2019-12-01,Washington,Drug Violation,7,5,Pending
1020,2023-07-01,Houston,Drug Violation,2,3,Investigating
47863,2020-02-01,San Diego,Robbery,6,5,Closed
62860,2018-12-01,Houston,Robbery,8,2,Pending
27071,2020-08-01,Houston,Shoplifting,2,5,Closed
89095,2019-01-01,Phoenix,Vehicle Theft,7,2,Closed
92216,2020-11-01,Chicago,Sexual Assault,10,3,Pending
40308,2019-07-01,Jacksonville,Shoplifting,5,5,Closed
35923,2019-03-01,New York,Drug Violation,10,1,Pending
5442,2023-05-01,Chicago,Shoplifting,7,1,Pending
56593,2022-03-01,El Paso,Vandalism,7,3,Closed
47689,2022-08-01,Austin,Vehicle Theft,2,5,Pending
43052,2021-03-01,San Jose,Homicide,9,3,Investigating
20056,2022-06-01,Boston,Drug Violation,4,2,Pending
14265,2019-10-01,Denver,Robbery,7,2,Closed
22593,2020-06-01,Los Angeles,Shoplifting,8,5,Investigating
88312,2019-08-01,Austin,Burglary,3,1,Investigating
16559,2023-12-01,Chicago,Vandalism,5,5,Investigating
18351,2019-02-01,Los Angeles,Vehicle Theft,3,2,Closed
66800,2018-08-01,San Diego,Shoplifting,1,1,Pending
17929,2023-03-01,Chicago,Kidnapping,4,3,Investigating
62853,2023-12-01,San Diego,Robbery,3,5,Pending
20304,2022-09-01,Jacksonville,Sexual Assault,2,4,Closed
33894,2021-11-01,Phoenix,Drug Violation,10,4,Investigating
17774,2021-12-01,El Paso,Vehicle Theft,6,1,Closed
37342,2022-07-01,Seattle,Homicide,3,5,Investigating
87029,2022-03-01,El Paso,Arson,8,3,Closed
56194,2021-02-01,San Jose,Arson,3,2,Pending
53289,2020-08-01,Chicago,Burglary,7,1,Investigating
17706,2022-01-01,Houston,Robbery,5,1,Investigating
28679,2023-04-01,Chicago,Assault,5,5,Closed
1340,2019-09-01,New York,Vehicle Theft,1,3,Investigating
65276,2018-01-01,Los Angeles,Robbery,2,3,Closed
14204,2019-08-01,Denver,Arson,4,5,Closed
85768,2023-10-01,New York,Arson,1,1,Closed
41567,2021-07-01,Los Angeles,Robbery,3,5,Closed
39726,2022-11-01,San Jose,Vehicle Theft,3,3,Pending
95785,2023-07-01,San Diego,Vandalism,9,1,Closed
56182,2018-01-01,San Diego,Assault,6,3,Investigating
32633,2021-10-01,Philadelphia,Cybercrime,4,4,Pending
53376,2019-08-01,San Antonio,Arson,2,4,Closed
5712,2019-11-01,New York,Kidnapping,7,3,Investigating
99094,2020-04-01,Philadelphia,Sexual Assault,2,1,Pending
80785,2018-10-01,Denver,Robbery,10,3,Closed
69127,2018-02-01,El Paso,Shoplifting,3,5,Investigating
19088,2021-02-01,San Diego,Homicide,10,4,Investigating
62034,2019-12-01,Washington,Cybercrime,1,2,Pending
92704,2018-07-01,Denver,Cybercrime,8,3,Investigating
13795,2023-05-01,Houston,Vandalism,7,1,Investigating
26607,2019-10-01,Washington,Cybercrime,3,1,Investigating
53176,2023-06-01,San Jose,Homicide,10,4,Closed
85351,2019-05-01,El Paso,Burglary,6,4,Pending
40861,2018-07-01,San Diego,Fraud,6,4,Investigating
90126,2022-10-01,San Francisco,Fraud,3,2,Pending
14826,2018-01-01,Dallas,Kidnapping,3,5,Investigating
80650,2021-06-01,New York,Drug Violation,1,1,Pending
17762,2019-12-01,San Francisco,Sexual Assault,3,3,Investigating
21510,2018-02-01,Houston,Arson,8,5,Closed
64542,2022-06-01,Boston,Homicide,7,4,Closed
16620,2019-06-01,Phoenix,Homicide,4,2,Pending
21064,2019-05-01,Dallas,Homicide,7,5,Investigating
75929,2020-08-01,Austin,Cybercrime,9,2,Closed
22228,2019-05-01,Chicago,Cybercrime,3,2,Investigating
13712,2019-05-01,Philadelphia,Vehicle Theft,9,5,Closed
66403,2022-02-01,New York,Cybercrime,5,2,Closed
8218,2022-01-01,Phoenix,Arson,8,5,Investigating
21054,2023-01-01,Los Angeles,Vandalism,3,3,Closed
13889,2019-11-01,San Francisco,Robbery,10,3,Pending
18583,2021-12-01,Jacksonville,Shoplifting,8,5,Investigating
15043,2018-10-01,Philadelphia,Drug Violation,7,1,Pending
29502,2018-10-01,Los Angeles,Vehicle Theft,1,1,Closed
91533,2022-12-01,Chicago,Homicide,1,3,Investigating
22158,2021-09-01,Philadelphia,Vandalism,2,1,Closed
30304,2022-02-01,El Paso,Fraud,8,3,Investigating
51859,2018-04-01,Dallas,Arson,2,5,Closed
93693,2019-09-01,San Diego,Cybercrime,2,5,Pending
86424,2019-04-01,San Antonio,Fraud,9,3,Investigating
76434,2021-03-01,Dallas,Drug Violation,1,4,Pending
94994,2022-12-01,Phoenix,Vandalism,5,1,Investigating
19512,2023-11-01,New York,Fraud,7,3,Closed
57536,2020-11-01,New York,Homicide,6,5,Closed
56829,2021-09-01,Los Angeles,Vehicle Theft,3,4,Pending
19515,2020-01-01,Phoenix,Cybercrime,7,3,Investigating
76095,2018-09-01,Los Angeles,Shoplifting,6,3,Pending
55904,2023-02-01,Jacksonville,Kidnapping,8,2,Closed
45788,2018-10-01,Philadelphia,Vandalism,3,5,Investigating
59480,2021-05-01,Houston,Robbery,5,5,Closed
5601,2020-07-01,Dallas,Shoplifting,5,1,Pending
46487,2021-06-01,Los Angeles,Fraud,1,3,Closed
33460,2019-10-01,Houston,Arson,3,2,Pending
5294,2023-07-01,San Francisco,Shoplifting,1,2,Pending
67004,2021-11-01,Boston,Robbery,6,5,Closed
56311,2018-05-01,New York,Kidnapping,6,4,Closed
88169,2021-07-01,Dallas,Kidnapping,9,4,Pending
72046,2021-04-01,San Jose,Arson,8,1,Pending
60394,2021-01-01,Denver,Assault,3,5,Pending
4440,2022-05-01,Denver,Arson,9,3,Investigating
24444,2021-11-01,San Antonio,Arson,3,2,Pending
28447,2021-04-01,Los Angeles,Robbery,5,1,Closed
95751,2022-06-01,Philadelphia,Sexual Assault,2,4,Pending
22541,2018-10-01,Chicago,Drug Violation,6,2,Investigating
6723,2022-01-01,New York,Burglary,4,1,Closed
77525,2019-06-01,San Antonio,Fraud,6,3,Investigating
40882,2021-03-01,Philadelphia,Kidnapping,6,4,Closed
88831,2023-06-01,Phoenix,Cybercrime,5,1,Pending
65421,2022-03-01,Austin,Vandalism,10,1,Pending
3923,2021-01-01,San Antonio,Arson,4,2,Closed
11578,2018-09-01,San Diego,Drug Violation,4,1,Closed
7088,2019-05-01,Boston,Kidnapping,4,4,Closed
76510,2020-04-01,Dallas,Arson,7,1,Investigating
6740,2022-03-01,Dallas,Homicide,5,2,Closed
56760,2018-03-01,Phoenix,Drug Violation,5,2,Investigating
48163,2023-04-01,Chicago,Cybercrime,10,2,Pending
88107,2021-07-01,Phoenix,Homicide,3,3,Closed
19909,2023-02-01,Jacksonville,Assault,9,3,Pending
93199,2021-06-01,Boston,Robbery,9,4,Pending
56636,2022-08-01,New York,Homicide,7,5,Pending
73679,2018-01-01,Phoenix,Fraud,5,2,Pending
84675,2018-05-01,Dallas,Arson,2,3,Closed
94392,2022-06-01,San Diego,Homicide,5,4,Investigating
29905,2020-01-01,Philadelphia,Burglary,8,2,Investigating
82782,2020-02-01,Seattle,Robbery,5,5,Pending
33375,2021-11-01,Philadelphia,Homicide,1,1,Pending
95558,2019-10-01,Houston,Homicide,2,4,Investigating
83669,2021-11-01,Chicago,Assault,9,5,Closed
83769,2020-04-01,Chicago,Vandalism,6,1,Pending
7924,2019-10-01,San Antonio,Kidnapping,7,5,Closed
92525,2018-04-01,Washington,Robbery,1,1,Investigating
9202,2019-03-01,Indianapolis,Cybercrime,6,2,Closed
11286,2023-04-01,Houston,Fraud,10,1,Pending
2186,2023-01-01,San Diego,Burglary,3,1,Investigating
10285,2021-03-01,Los Angeles,Homicide,1,3,Investigating
57867,2020-05-01,Denver,Vandalism,4,2,Investigating
9041,2019-11-01,Houston,Shoplifting,3,4,Pending
51994,2021-10-01,Washington,Homicide,4,5,Closed
29562,2020-04-01,New York,Fraud,6,2,Investigating
12997,2021-08-01,Dallas,Vehicle Theft,4,4,Pending
17005,2018-10-01,Los Angeles,Robbery,7,5,Closed
4460,2021-11-01,Denver,Vandalism,6,5,Pending
14716,2018-01-01,Washington,Cybercrime,4,5,Pending
96712,2019-03-01,Dallas,Arson,9,2,Investigating
68950,2023-11-01,San Diego,Assault,1,2,Pending
35082,2023-02-01,Jacksonville,Fraud,9,5,Investigating
3599,2020-02-01,El Paso,Cybercrime,7,3,Closed
17253,2020-08-01,Los Angeles,Robbery,7,5,Investigating
19601,2023-06-01,San Jose,Arson,5,3,Investigating
77396,2018-10-01,San Jose,Shoplifting,1,1,Closed
65331,2021-01-01,Phoenix,Cybercrime,3,2,Investigating
31575,2018-10-01,Boston,Fraud,1,2,Pending
81479,2018-01-01,El Paso,Cybercrime,4,5,Closed
13403,2021-06-01,Seattle,Cybercrime,7,4,Investigating
33089,2019-11-01,Philadelphia,Assault,8,5,Closed
83364,2018-06-01,New York,Sexual Assault,6,3,Closed
64716,2021-03-01,Dallas,Assault,6,2,Closed
10173,2018-05-01,San Jose,Vandalism,1,1,Investigating
60570,2020-06-01,Los Angeles,Kidnapping,9,2,Closed
75870,2021-08-01,Phoenix,Assault,4,2,Pending
47021,2019-12-01,Los Angeles,Burglary,4,5,Closed
50614,2023-07-01,Chicago,Assault,4,5,Investigating
25657,2023-02-01,Houston,Kidnapping,8,5,Closed
59046,2021-07-01,Dallas,Shoplifting,7,2,Pending
45847,2021-08-01,Houston,Arson,7,3,Investigating
93530,2023-03-01,San Diego,Cybercrime,8,3,Closed
52093,2020-09-01,San Diego,Drug Violation,3,5,Pending
61868,2021-08-01,San Jose,Cybercrime,3,2,Pending
38057,2023-09-01,San Diego,Fraud,10,4,Investigating
49678,2018-12-01,Philadelphia,Robbery,6,2,Closed
44923,2018-04-01,San Francisco,Burglary,5,3,Closed
9711,2021-09-01,San Antonio,Robbery,3,3,Closed
7293,2021-09-01,Washington,Burglary,5,5,Pending
31131,2018-11-01,San Antonio,Drug Violation,4,3,Pending
55970,2021-05-01,San Antonio,Arson,7,4,Pending
82832,2020-04-01,Philadelphia,Cybercrime,7,2,Pending
98769,2022-01-01,San Francisco,Vehicle Theft,3,1,Investigating
62196,2023-05-01,Jacksonville,Drug Violation,8,1,Investigating
17201,2019-11-01,Philadelphia,Vandalism,1,2,Investigating
93651,2022-07-01,Jacksonville,Kidnapping,7,2,Pending
91105,2018-05-01,San Jose,Burglary,7,2,Investigating
86292,2022-11-01,Philadelphia,Sexual Assault,4,5,Pending
43234,2021-02-01,Los Angeles,Sexual Assault,2,1,Investigating
49509,2018-12-01,Phoenix,Shoplifting,3,1,Investigating
4965,2022-04-01,Houston,Sexual Assault,7,4,Pending
58063,2022-09-01,San Diego,Shoplifting,6,1,Closed
88665,2020-01-01,Dallas,Sexual Assault,7,4,Pending
633,2023-05-01,Dallas,Sexual Assault,5,3,Investigating
52674,2023-09-01,Philadelphia,Kidnapping,1,2,Pending
7020,2021-06-01,Washington,Kidnapping,4,4,Pending
81714,2018-01-01,Denver,Vandalism,3,5,Closed
3121,2018-10-01,Philadelphia,Fraud,9,1,Closed
2444,2020-10-01,San Francisco,Homicide,1,4,Investigating
76731,2023-11-01,San Jose,Homicide,10,4,Closed
45033,2020-12-01,Dallas,Homicide,7,2,Closed
35287,2019-12-01,Washington,Shoplifting,1,1,Pending
60835,2020-02-01,Indianapolis,Burglary,1,5,Pending
9723,2019-06-01,Phoenix,Burglary,7,1,Closed
37480,2023-08-01,Columbus,Assault,8,4,Pending
30091,2020-10-01,Los Angeles,Burglary,9,3,Pending
26953,2020-11-01,Dallas,Homicide,7,5,Closed
97096,2023-09-01,San Jose,Fraud,9,3,Investigating
95926,2019-04-01,Austin,Robbery,4,5,Pending
87678,2018-03-01,Los Angeles,Burglary,10,1,Investigating
23978,2021-08-01,San Diego,Vandalism,5,3,Pending
44977,2022-10-01,Philadelphia,Vandalism,2,3,Closed
49061,2022-06-01,Houston,Vehicle Theft,3,2,Closed
5086,2021-03-01,New York,Vandalism,7,5,Investigating
60774,2021-07-01,San Francisco,Assault,7,3,Investigating
69945,2023-02-01,El Paso,Assault,8,4,Investigating
9503,2019-03-01,Philadelphia,Arson,10,5,Closed
28687,2023-07-01,Houston,Cybercrime,10,4,Investigating
43477,2018-09-01,Houston,Arson,7,3,Closed
50896,2023-08-01,Jacksonville,Robbery,7,2,Investigating
399,2019-03-01,Philadelphia,Vehicle Theft,1,1,Pending
77906,2019-11-01,Houston,Sexual Assault,4,2,Investigating
37431,2018-08-01,Chicago,Burglary,7,5,Pending
37105,2023-02-01,Chicago,Homicide,1,2,Closed
15841,2019-06-01,Phoenix,Sexual Assault,9,4,Closed
34193,2019-02-01,Houston,Homicide,8,1,Closed
43881,2018-09-01,San Francisco,Vehicle Theft,7,4,Pending
34514,2019-03-01,Denver,Kidnapping,5,2,Pending
64373,2023-08-01,Indianapolis,Drug Violation,2,1,Pending
18073,2022-01-01,Chicago,Robbery,9,5,Pending
90380,2022-01-01,Chicago,Sexual Assault,6,5,Investigating
24508,2021-10-01,San Antonio,Cybercrime,9,2,Pending
96043,2018-09-01,Houston,Homicide,6,4,Investigating
90538,2021-06-01,Philadelphia,Vandalism,8,4,Closed
27173,2018-11-01,Washington,Shoplifting,8,3,Pending
6159,2022-03-01,Austin,Drug Violation,1,3,Investigating
44822,2019-07-01,San Antonio,Kidnapping,5,5,Pending
38440,2020-11-01,Philadelphia,Vandalism,5,5,Investigating
56765,2022-03-01,Seattle,Assault,2,1,Investigating
12652,2023-06-01,San Diego,Assault,10,3,Closed
54195,2023-10-01,New York,Vehicle Theft,8,1,Investigating
44366,2023-09-01,San Francisco,Shoplifting,4,2,Investigating
6662,2019-03-01,New York,Drug Violation,1,4,Closed
52671,2018-11-01,Chicago,Shoplifting,4,4,Closed
87944,2020-03-01,Chicago,Kidnapping,10,5,Pending
73139,2022-01-01,San Diego,Assault,6,3,Pending
65272,2023-08-01,Phoenix,Drug Violation,1,1,Pending
93486,2018-05-01,Los Angeles,Vehicle Theft,9,5,Pending
2610,2019-03-01,San Antonio,Vehicle Theft,4,1,Pending
28343,2023-10-01,Jacksonville,Cybercrime,5,1,Closed
22594,2021-07-01,San Diego,Vandalism,8,5,Closed
20084,2022-03-01,Los Angeles,Vehicle Theft,1,1,Closed
25120,2020-08-01,San Francisco,Kidnapping,3,2,Closed
70051,2021-08-01,Philadelphia,Vandalism,10,4,Pending
20123,2018-03-01,Jacksonville,Assault,3,3,Pending
30522,2022-06-01,New York,Burglary,6,5,Closed
19935,2019-11-01,San Diego,Shoplifting,4,2,Investigating
35417,2021-12-01,Phoenix,Cybercrime,8,4,Closed
9444,2020-08-01,Washington,Drug Violation,7,3,Pending
51129,2020-01-01,El Paso,Robbery,9,2,Investigating
83318,2021-10-01,Indianapolis,Sexual Assault,4,4,Pending
42403,2023-02-01,Chicago,Kidnapping,7,3,Closed
41016,2019-11-01,Houston,Sexual Assault,9,5,Pending
55589,2020-12-01,Washington,Homicide,1,3,Investigating
85881,2020-08-01,Columbus,Arson,8,3,Closed
21511,2019-07-01,Austin,Drug Violation,4,4,Pending
43628,2020-07-01,Dallas,Fraud,2,3,Investigating
11987,2020-08-01,Houston,Assault,3,4,Pending
75221,2023-12-01,Dallas,Assault,4,3,Investigating
18391,2023-06-01,Boston,Shoplifting,9,1,Pending
37038,2019-08-01,New York,Assault,4,3,Investigating
77207,2019-07-01,Seattle,Shoplifting,5,3,Pending
23714,2020-02-01,San Antonio,Drug Violation,6,3,Investigating
37591,2022-11-01,Houston,Sexual Assault,1,5,Pending
75176,2021-12-01,Dallas,Fraud,6,1,Pending
15059,2019-04-01,San Antonio,Homicide,6,2,Closed
8930,2021-11-01,Chicago,Vehicle Theft,4,4,Pending
54698,2019-11-01,Phoenix,Kidnapping,2,2,Closed
95322,2020-12-01,Washington,Cybercrime,2,4,Investigating
19748,2021-03-01,Phoenix,Sexual Assault,10,1,Pending
97178,2018-05-01,Dallas,Assault,5,3,Investigating
34136,2023-08-01,Philadelphia,Homicide,10,5,Investigating
20134,2019-11-01,San Jose,Sexual Assault,7,1,Pending
99867,2020-11-01,Phoenix,Fraud,3,2,Closed
61990,2022-09-01,New York,Cybercrime,9,3,Pending
30743,2020-10-01,Washington,Robbery,6,1,Investigating
7763,2018-12-01,Boston,Kidnapping,8,1,Pending
98389,2018-12-01,El Paso,Shoplifting,2,3,Pending
33957,2020-12-01,San Antonio,Arson,1,4,Investigating
33228,2023-02-01,Chicago,Burglary,10,3,Investigating
78219,2023-10-01,San Jose,Assault,5,5,Investigating
95560,2023-10-01,San Francisco,Robbery,3,2,Investigating
48986,2019-02-01,Phoenix,Kidnapping,8,2,Closed
87668,2020-07-01,Los Angeles,Kidnapping,4,3,Closed
67433,2019-10-01,El Paso,Shoplifting,10,2,Closed
52357,2022-02-01,El Paso,Vandalism,9,5,Pending
72692,2021-10-01,Phoenix,Arson,6,5,Pending
27921,2018-12-01,Boston,Drug Violation,9,4,Pending
44320,2019-05-01,San Diego,Assault,5,1,Pending
71603,2022-10-01,Austin,Vehicle Theft,10,3,Closed
67949,2019-07-01,New York,Kidnapping,9,4,Closed
93215,2022-04-01,Philadelphia,Sexual Assault,5,2,Closed
55748,2023-12-01,San Francisco,Shoplifting,3,2,Pending
43032,2019-02-01,Chicago,Assault,6,3,Pending
59291,2021-07-01,Dallas,Homicide,1,2,Closed
61792,2021-12-01,San Francisco,Homicide,10,3,Pending
42495,2021-05-01,New York,Vandalism,3,3,Investigating
139,2019-03-01,San Antonio,Homicide,6,4,Pending
42719,2023-05-01,Dallas,Fraud,3,3,Investigating
97341,2021-02-01,Austin,Burglary,4,4,Pending
62140,2020-08-01,Boston,Vehicle Theft,1,2,Closed
87095,2023-09-01,Dallas,Homicide,3,1,Investigating
60484,2020-01-01,Los Angeles,Assault,7,2,Pending
71891,2020-10-01,Los Angeles,Arson,5,3,Closed
44030,2018-11-01,Philadelphia,Kidnapping,5,3,Investigating
49361,2021-11-01,El Paso,Burglary,4,5,Investigating
54184,2021-07-01,New York,Drug Violation,9,3,Investigating
54449,2023-09-01,New York,Assault,3,3,Closed
85621,2022-12-01,Houston,Vehicle Theft,6,5,Investigating
70367,2021-12-01,Philadelphia,Kidnapping,6,3,Closed
34599,2022-10-01,Dallas,Fraud,3,1,Investigating
18286,2019-03-01,Dallas,Assault,6,4,Pending
97884,2019-03-01,Jacksonville,Burglary,2,1,Investigating
57994,2018-04-01,Los Angeles,Arson,1,2,Investigating
12311,2023-09-01,El Paso,Vandalism,6,5,Closed
59654,2019-02-01,Denver,Drug Violation,5,5,Closed
10545,2022-06-01,New York,Robbery,4,1,Closed
96288,2021-04-01,Indianapolis,Shoplifting,7,1,Closed
64536,2018-04-01,Dallas,Shoplifting,9,5,Investigating
20343,2022-04-01,Dallas,Drug Violation,7,1,Closed
85702,2019-11-01,Chicago,Vandalism,9,1,Investigating
14089,2019-09-01,Washington,Cybercrime,2,2,Closed
52370,2019-05-01,San Jose,Drug Violation,3,3,Closed
92200,2020-02-01,Indianapolis,Sexual Assault,2,2,Pending
59299,2018-03-01,Seattle,Fraud,2,3,Pending
55084,2023-09-01,Los Angeles,Assault,10,5,Closed
97527,2018-12-01,San Diego,Burglary,5,5,Investigating
39467,2019-07-01,San Antonio,Shoplifting,8,4,Closed
87240,2019-08-01,Chicago,Homicide,4,5,Pending
52301,2021-08-01,Chicago,Sexual Assault,2,3,Closed
